"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"personne n'est né pour être haï et lui aussi. Je lui donnerai tout mon amour et le soutiendrai pour faire sa musique.","Irene LI","https://yt3.ggpht.com/ytc/AMLnZu8PINth6RytmWtXZyTzef3-70gF6HAaGo5cvqFStTqGVj3y1w10RFJvz48kYFoa=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6m7ypfS28BICP2TrtPtvcQ","UC6m7ypfS28BICP2TrtPtvcQ","0","1","2023-01-11T04:04:32Z","2023-01-11T04:04:32Z","UgwxDF-p5YeAdHhJOdF4AaABAg.9kRSF9XK9Db9kjC8M3kghJ","UgwxDF-p5YeAdHhJOdF4AaABAg","j5M6RzGN5JE"
"Beaucoup ne comprennent toujours pas les vraies raisons pour lesquelles KT reçoit autant de commentaires négatifs. Mais au final, peu importe car chacun est libre de choisir ce qu'il aime ou n'aime pas. Je choisis de ne pas aimer ce jeune homme malgré l'aveuglement de certains. Je ne dis que la vérité.","xine","https://yt3.ggpht.com/ytc/AMLnZu-o5fkiWek1YAkmYLnk5ajHITpKKZeMVCvzBliy=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCY7FEIcL80Bs6uxiXDyBrNg","UCY7FEIcL80Bs6uxiXDyBrNg","0","9","2023-01-06T08:02:12Z","2023-01-06T08:02:12Z","UgwxDF-p5YeAdHhJOdF4AaABAg.9kRSF9XK9Db9kXkMiHRPrq","UgwxDF-p5YeAdHhJOdF4AaABAg","j5M6RzGN5JE"
"Well said.  Cheers.","Jay","https://yt3.ggpht.com/ytc/AMLnZu_Fl_oR635Z0WhNdLhXixQjQvqR8HAl7QcbIV1OwcIh8WqSw7OQNpCh7q2IMOZw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCeJnPMKhMWq5RJTWmrRSZUQ","UCeJnPMKhMWq5RJTWmrRSZUQ","0","13","2023-01-03T23:28:19Z","2023-01-03T23:28:19Z","UgwxDF-p5YeAdHhJOdF4AaABAg.9kRSF9XK9Db9kRfy7se9aY","UgwxDF-p5YeAdHhJOdF4AaABAg","j5M6RzGN5JE"
"Agreed","iris Ng","https://yt3.ggpht.com/ytc/AMLnZu8DGWDBMh2Sj3Du28IN4qlVFWO0vNLtsWoRhw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC4-GUWBO-a8oSd3JopAookg","UC4-GUWBO-a8oSd3JopAookg","0","1","2023-01-04T11:55:43Z","2023-01-04T11:55:43Z","UgxwqBKwkrenXSzZeQJ4AaABAg.9kRLUz_J2W49kT0VGHDXKL","UgxwqBKwkrenXSzZeQJ4AaABAg","j5M6RzGN5JE"
"咪係全靠啲haters同酸民囉 🤣🤣🤣 網絡欺凌呀 😏😏😏","Teh K","https://yt3.ggpht.com/ytc/AMLnZu_3pI88H9gEgJtksqziDFfJj3PSO1E-_7Z5Tn_GJtTMyp7wglMOOAuYSEs_u0LR=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmXS0-QF7HrlcAtZT3a6epA","UCmXS0-QF7HrlcAtZT3a6epA","0","0","2023-01-03T23:51:00Z","2023-01-03T23:51:00Z","UgzIIBXSIawh4sKbjkZ4AaABAg.9kRLF3kzPQO9kRiZIBTBfo","UgzIIBXSIawh4sKbjkZ4AaABAg","j5M6RzGN5JE"
"係姜糖先咁🙏唔係鏡粉","Mo Oo","https://yt3.ggpht.com/ytc/AMLnZu95th37m13MqX_Pdo1XkLLcMxhozP4U2ZLVJw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6izpXlZqYrKIBl2LeqdKew","UC6izpXlZqYrKIBl2LeqdKew","0","2","2023-01-04T00:16:31Z","2023-01-04T00:16:31Z","UgzseTm6CQhSzWnghV94AaABAg.9kRJ3HOuiau9kRlUDsOg_s","UgzseTm6CQhSzWnghV94AaABAg","j5M6RzGN5JE"
"咩你依家先知有「鏡安法」呢樣野😂","TT","https://yt3.ggpht.com/ytc/AMLnZu_suHqyvGZ5vf1lU9ot44TFCOt0wZNcv7Hq6QJjhbkjBHkBtBJ2CkLjU8x-3a-6Lg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCE69SKgLlFX18Pg3DjHG2cw","UCE69SKgLlFX18Pg3DjHG2cw","0","4","2023-01-03T23:40:56Z","2023-01-03T23:40:56Z","UgzseTm6CQhSzWnghV94AaABAg.9kRJ3HOuiau9kRhPZZsygN","UgzseTm6CQhSzWnghV94AaABAg","j5M6RzGN5JE"
"@vy lo 善意批評應接受， 但惡意攻擊應指責。
著名DJ楊樂生 ,前天出了一篇文章 ,替姜濤講公道說話。 這篇文章很長 ，寫得很中肯 。以下是最初幾句 ，是最重要的表達。 「我同意嘅， 叱吒當晚 ，姜濤表現係唔夠好 ，身心狀態都要改善 ，有批評亦都好正常， 但係我感覺而家去到一個程度似係想佢死 ，多過想佢進步」。
昨天 ，我亦見到很傳媒轉載楊樂笙這文章， 並且都用他以上頭幾句作標題 ，引來很多正面回應。
之前都見到很多 文人學士 ，以及知名人士都出文章 ，為姜濤講公道說話。 我亦見到很多 DJ在節目中為姜濤說公道話。
其實這裏的留言 ，很多很多都是只開了幾個月， 甚至幾個星期 ，甚至幾天的打手， 每天都不斷留幾十個 ，甚至幾百個惡意攻擊留言， 目的是想致姜濤於死地。
其實自2021年開始， 有機構請了大量打手，打壓Mirror, 當然姜濤是最主要打壓目標人物 。
這些打手， 不但不斷惡意攻擊 ，甚至更捏造緋聞， 捏造事實 ，亦扮粉絲搞分化， 完全是不擇手段的惡意攻擊。
鏡中鏡亦是因為這些打手而出這首歌 。
原本是想反擊這些打手 ，但後來姜濤明白到這些惡意攻擊是無法控制， 只有掃除不好的事 ，特別是打手及haters, 使心靈平靜壯大， 才可戰勝自己心魔 ，與他共存。
所以姜濤在今次這首歌最後很激動唱了六次「掃」字 ，完全是表達歌曲的最重要部分意思 。
另外，因為這首歌是全首要配合舞蹈 ，因為姜濤因腳部做了手術仍未痊癒 ，未能跳舞 ，所以他用這個表演方式去表達歌曲的重要意思 。
可惜他因為手術後要揸拐杖 ，不能大動作 ，更加不能運動練氣 ，亦不能修身 。即使現在剛不用揸拐杖 ，亦要最少半年後，才能完全康復 。
這半年不能大動作 ，更加不能跳舞 ，以及不能做激烈運動 ，例如跑步等 ，所以姜濤可能中氣不足， 以及缺乏排練 ( 因為叱吒前兩天 ，新城頒獎他都是缺席 ，可能是臨時決定出席叱吒)，更加不能練氣 ，所以表演不理想 ，特別嗌的部分， 但他已盡了努力 ，甚至不顧腳傷 ，全力演出 ，可惜換來很多很多惡意攻擊 。
姜濤今次最錯的，是不應在腳傷未痊癒的時候 ，出來公開表演 ，因為只有粉絲及明事理的人 ，才會體諒!
而有更多更多的打手及haters 只會落井下石, 甚至想致人於死地!","Lo vv","https://yt3.ggpht.com/ytc/AMLnZu8T2nBL_x6PFLcPDseDnu8kw_RBVNCYM_S_cg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPmtkuU2ThawfCo2EdMY85w","UCPmtkuU2ThawfCo2EdMY85w","0","2","2023-01-12T11:32:25Z","2023-01-12T11:32:25Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9km_BaFlyuO","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@Lo vv 你唔好再講大話 有片有真相 大家可以上網搵番叱吒後訪問片睇  記者問姜濤隻腳現家點 姜濤自己親口答：好番哂喇 見佢講真話嚇到隊友即出口提佢好番哂 姜濤即改口：爭小小再改口話痛 姜濤已鬼拍後尾枕：好番哂喇🤭你唔使再幫佢兜行動不便 叱吒嗰日跑得快過你🤣
仲有唔好再幫肥姜搵籍口 淨係做運動先可以修身減肥？控制飲食一樣可以減肥㗎可 記者問姜濤公司有無叫你節食 姜：有 不嬲都有 不過控制唔倒我 
睇唔睇倒姜濤係一個幾甘唔自律 極度唔專業既所謂偶像藝人","vy lo","https://yt3.ggpht.com/ytc/AMLnZu92ZGTNGDG4tVZmcLQNc0rTwVUW9vuLfczT1e2fFASrDqpeALZpig7Pe9WYxLfW=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGjeMBrGmBP4fFtN-LLMwxA","UCGjeMBrGmBP4fFtN-LLMwxA","0","3","2023-01-12T11:26:16Z","2023-01-12T11:51:21Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kmZUanODZG","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@jessica wong 嗰個咪你囉，你可以上枱啦🤣🤣","sally chan","https://yt3.ggpht.com/ytc/AMLnZu8UgsCcPL-j3eUDvEdHeC3kNYuvcMd8Tpp5OQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_O5GCTrb39mxeRoLwTWg7g","UC_O5GCTrb39mxeRoLwTWg7g","0","1","2023-01-12T10:24:12Z","2023-01-12T10:24:12Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kmSNwvYDF3","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@𝐶ℎ𝑟𝑖𝑠𝑡𝑦 𝑊𝑢 你確定係一次？😂","ArChUnG_b","https://yt3.ggpht.com/ytc/AMLnZu91aaBICqLG08mACpW3mpyDNLQyfwEgwO79CswFgw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCtALkVHGM-DvbTLkJSMMlJg","UCtALkVHGM-DvbTLkJSMMlJg","0","0","2023-01-12T00:16:04Z","2023-01-12T00:16:04Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9klMmq9t4-u","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@kam 同感😂","figuer","https://yt3.ggpht.com/pgh5oKVEY1lNAJWRxPxIdDE_ICgLlY8IGs73nIA8_Ee7ovCfdRl_nqBFtZ6BoKBHkJW6ZdnxPA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCzjfaIBReQyZBRRwgWjSRFg","UCzjfaIBReQyZBRRwgWjSRFg","0","0","2023-01-11T11:42:42Z","2023-01-11T11:42:42Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kk0_4aiKdi","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@jessica wong 甘我覆佢地d咩又關你咩事 真系搞笑😂 你系佢邊位？定youtube系你經營你先可以周圍覆？","Yua Cheong","https://yt3.ggpht.com/ytc/AMLnZu97cvjOPLyt9Djizl4HTlI9wdour1gIvcW3sg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCX_HLOno7XdkEgVHUJP_5rg","UCX_HLOno7XdkEgVHUJP_5rg","0","1","2023-01-11T08:27:19Z","2023-01-11T08:33:47Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kjfCz-a7zE","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@Yua Cheong 關你咩事？","jessica wong","https://yt3.ggpht.com/ytc/AMLnZu_F2QfMdcY7ohy587TWACEwT_vbvImb7A7n4w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsz5i_74t9PDkKeFV0ob-KA","UCsz5i_74t9PDkKeFV0ob-KA","0","0","2023-01-11T07:44:18Z","2023-01-11T07:44:18Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kjaHzRy_Wm","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@sally chan 邊個先係有準備嘅人？有冇佢上到台有冇得獎？","jessica wong","https://yt3.ggpht.com/ytc/AMLnZu_F2QfMdcY7ohy587TWACEwT_vbvImb7A7n4w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsz5i_74t9PDkKeFV0ob-KA","UCsz5i_74t9PDkKeFV0ob-KA","0","0","2023-01-11T07:42:52Z","2023-01-11T07:42:52Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kja7WLYHOw","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"首先，我不是姜粉但覺得他知道不是狀態又要上台，壓力太大，加上基本功欠佳所以導致今次的敗筆。","那那米","https://yt3.ggpht.com/ytc/AMLnZu-RsEJTqhxWvk2ETnrCoFMWcS8KsPYB8afUAg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC1g-KrfAQbC5z1oR1r-LhsA","UC1g-KrfAQbC5z1oR1r-LhsA","0","0","2023-01-11T06:00:55Z","2023-01-11T06:00:55Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kjPSmLb3bw","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"冇錯，經過今次我覺得佢其實係有d問題","世紀末彼岸花叢中的死之結界","https://yt3.ggpht.com/gpLlFOcTg22akRfA0pH__BR2PST05axu4Wr46NzyErWq6XLgh0Wl7HFueVy1NTB1kWrSw95k=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCEJOwP9wl4p_-UnaqfhGQbA","UCEJOwP9wl4p_-UnaqfhGQbA","0","2","2023-01-10T04:52:23Z","2023-01-10T04:52:23Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kghoxIEUhT","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@Hui it9910 岸久久，又係你講五毛呀？正跟尾久","YING LAI","https://yt3.ggpht.com/ytc/AMLnZu-SDCsavC-ERL9Wq6Wh6qErm2Yvs-Qz-6H03Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0ncumq7wW78Zs9evx5_Wag","UC0ncumq7wW78Zs9evx5_Wag","0","1","2023-01-09T14:41:02Z","2023-01-09T14:41:02Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kfBORB1b0U","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@Hui it9910 某办法 硬是唔够姜涛好赚啦 ，我地脸皮唔够 厚 上台唱歌 。是要努力滴隔啦揾食艰难你都唔好熬夜帮姜涛打字打到手软啊知道吗塔车钱唔易赚我地大家一起努力加油吧","Choon Yip","https://yt3.ggpht.com/ytc/AMLnZu94Cfb0m1hB0ZXErRZN5SiopEc4X5aTiC4WrWnM8USrBuxRwavGhOW4HDn1rLzm=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC00yZaP2_0SxEgCR1fvAyaA","UC00yZaP2_0SxEgCR1fvAyaA","0","2","2023-01-09T10:29:56Z","2023-01-09T10:29:56Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kejeLOzAeV","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"Like 同dislike 都可以買，偏偏一個comment就只值幾毫子，寫到手都軟，寫咗成個禮拜都賺唔夠搭車錢。為過到年，努力呀，加油呀！","Hui it9910","https://yt3.ggpht.com/ytc/AMLnZu9tKOrTGMgeYTGqcjBguuQF5Ed405syDL-FXjUtjl6mh4SiXxmlvYOEbJzo9Zc7=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC8qpfo1Wh_NhrgK365pf0gw","UC8qpfo1Wh_NhrgK365pf0gw","0","3","2023-01-09T09:55:57Z","2023-01-09T09:55:57Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9keflT_XDdE","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"你話似唔似淘大宇","小鹿班比","https://yt3.ggpht.com/ytc/AMLnZu-oKkJylHwFXWGWL3qID4ei-72V63z3_UoeSQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGHLHIKbvrlh_Ji18HywU8g","UCGHLHIKbvrlh_Ji18HywU8g","0","3","2023-01-09T05:44:05Z","2023-01-09T05:44:05Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9keDwewunmL","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"鏡中鏡全首歌是用訴說形式， 所以全首歌都很低音 , 你們自己訴說時 會不會有抑揚頓挫, 而且這 melody是又平又快又急 ，這是這歌曲的特色 。
另外他在台下唱歌 ，因為收音差， 而且全場尖叫大嗌， 通常這樣情況 ，mv為了減低觀眾聲音 ，所以亦要將歌手的聲音減少了聲量， 所以他在台下唱歌 ，mv便會聽得很細聲 。但現場觀眾都留言表示 ，在現場他是唱得很好 ，很大聲。
其實最大問題是他最後嗌了六次「掃」這個字， 其實是這首歌最大的要點 ，要將所有很多不好及負面 ，全部掃去， 令到心靈平靜強大， 才可戰勝自己心魔 ，因為他發覺外界的聲音， 特別是網上欺凌( 因為上年開始， 有機構請了很多打手，打壓 Mirror, 當然姜濤是最目標人物。
本來這首歌是為反擊無理攻擊而作， 但他後來更加成長 ，知道很多攻擊是無法控制 ，所以只有令自己心靈強大 ，要與這些共存 ，所以其實這首歌是很有意思， 亦是姜濤的心路歷程 。
但可惜他因為手術後腳傷未好， 他應該 之前兩天仍要揸拐杖， 因為他手術後 ，在ig說要揸兩個月拐杖， 現在只有個半月， 叱吒兩天前 新城頒獎禮他都要缺席 ，所以腳傷完全未好 ，但他為了不再令粉絲失望 ，所以決定負傷出席叱吒 ( 因為很多粉絲在他ig留言， 說到很想他出席叱吒， 即使揸拐杖， 可以坐著唱歌 ，甚至不唱歌， 只見他一面 ，都是開心)，但因為腳傷未能修身， 更加因行動不便， 更加不能做運動 ，所以應該中氣不夠， 亦因腳傷缺乏排練， 所以表演不理想 ，特別嗌的部分不好聽 及激動了一些 ，因為他可能有感而發， 因為是歌曲的重要表達。
請你們聽他唱風雨不改， 你們可能會較喜歡及容易接受 。這首歌是2021年錄音,若現在唱,應該更好。https://youtu.be/4a_BeU_O4e8
風雨不改","Lo vv","https://yt3.ggpht.com/ytc/AMLnZu8T2nBL_x6PFLcPDseDnu8kw_RBVNCYM_S_cg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPmtkuU2ThawfCo2EdMY85w","UCPmtkuU2ThawfCo2EdMY85w","0","2","2023-01-09T05:12:46Z","2023-01-09T05:12:46Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9keAMM1eigc","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"其實今次主要是 姜濤剛做了手術之後，又要揸拐杖， 所以行動不便 ，更加不能做運動練氣， 以及不能修身 。
叱吒前兩天 ，新城頒獎， 他都缺席 ，所以其實他真的不應該這麼 快復出 ，應該等康復完 ，用好的 狀態表演。
因為粉絲可以體諒 ，但其他人 ，特別打手及 haters ，不但不會體諒 ，更加只會落井下石 。
在當晚訪問 ，傳媒問他腳好返未， 他說腳現在很痛， 所以應該再傷及腳患。 其實這種腳傷 一般人最少要半年才可以完全康復
只有他的粉絲 ，才會真的關心及諒解他。
不緊要 ，今年用更好的作品說話。","Lo vv","https://yt3.ggpht.com/ytc/AMLnZu8T2nBL_x6PFLcPDseDnu8kw_RBVNCYM_S_cg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPmtkuU2ThawfCo2EdMY85w","UCPmtkuU2ThawfCo2EdMY85w","0","2","2023-01-09T05:12:36Z","2023-01-09T05:12:36Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9keALB-L-Aq","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"行規like 同Dislike 都係以一筆過作交易計算！出一個comment 只可以賺幾毫子，強烈要求加人工！係到出咗成個禮拜comment, 到唔夠錢搭港鐵！","Hui it9910","https://yt3.ggpht.com/ytc/AMLnZu9tKOrTGMgeYTGqcjBguuQF5Ed405syDL-FXjUtjl6mh4SiXxmlvYOEbJzo9Zc7=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC8qpfo1Wh_NhrgK365pf0gw","UC8qpfo1Wh_NhrgK365pf0gw","0","2","2023-01-08T13:28:07Z","2023-01-08T13:28:07Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kcUFXxPHEW","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"應該係叫 shout ?😂因為佢有講 everybody shout 😂","JaRvIS MoMo","https://yt3.ggpht.com/ytc/AMLnZu-2nEQoZcCXkjanHt0XGkNcBwFbOANYjpE_cQ6aKw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCi1q0ZKcYZ1hjwZbUF3iwbg","UCi1q0ZKcYZ1hjwZbUF3iwbg","0","5","2023-01-08T07:22:42Z","2023-01-08T07:22:42Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kbpR5WFzOx","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@sally chan 重點系佢仲要話人地吾留意佢既音樂 又話要做亞一 自信爆棚但又無實力先系最令人討厭 好心佢反省下先啦 唱又吾得跳更加吾得 有d野吾系up得就up","Yua Cheong","https://yt3.ggpht.com/ytc/AMLnZu97cvjOPLyt9Djizl4HTlI9wdour1gIvcW3sg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCX_HLOno7XdkEgVHUJP_5rg","UCX_HLOno7XdkEgVHUJP_5rg","0","8","2023-01-08T06:08:34Z","2023-01-08T06:10:22Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kbgxAep7TC","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"@𝐶ℎ𝑟𝑖𝑠𝑡𝑦 𝑊𝑢 你這段留言不定copy喎，鐵粉🤣
你咁樣盲撐係害死佢","sally chan","https://yt3.ggpht.com/ytc/AMLnZu8UgsCcPL-j3eUDvEdHeC3kNYuvcMd8Tpp5OQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_O5GCTrb39mxeRoLwTWg7g","UC_O5GCTrb39mxeRoLwTWg7g","0","6","2023-01-07T03:02:05Z","2023-01-07T03:02:05Z","UgwVV3ZxIl5OIIBlLhF4AaABAg.9kRFhR9OrE_9kZmoU8LTCD","UgwVV3ZxIl5OIIBlLhF4AaABAg","j5M6RzGN5JE"
"你睇咗乜嘢是非報？佢無話過自己係，佢係希望香港樂壇做到，因為佢睇到呢度有好多好出色嘅音樂人。佢仲講過假如佢唔能夠帶嚟一啲改變，至少都能播下種子，令更多人敢去追夢，咁始終有日就會有人能夠做到。你或認為呢個年輕人天真，但佢極珍貴，絕對值得被尊重。
p.s.如果韓國廿年前無咁嘅夢想，就唔會有今日嘅佢地。","Cantopop Cat","https://yt3.ggpht.com/ytc/AMLnZu9oFYJNUGaBj2RU7840gU6EVFitx_NDUoe2uUjsAQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCwSF9etsK_UZ0Crzr2j3Ng","UCCwSF9etsK_UZ0Crzr2j3Ng","0","4","2023-01-03T19:23:38Z","2023-01-03T19:42:56Z","Ugy-A0lhiW6nSh0UVRF4AaABAg.9kRD0vgnMtT9kREy3d87fG","Ugy-A0lhiW6nSh0UVRF4AaABAg","j5M6RzGN5JE"
"我會一直支持姜濤❤姜濤加油","yin120","https://yt3.ggpht.com/4mo0NKQ-BM7yioKpcDaUtiabxEldbP1muz3lecxxUR6tNaBvHY4jCRUunfJjoKU6Tp7HVBalMRY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCpViY2aX2BU0OPbm4TO3luw","UCpViY2aX2BU0OPbm4TO3luw","0","4","2023-01-03T18:54:54Z","2023-01-03T18:54:54Z","Ugz1IrevUyK8IQwmNbl4AaABAg.9kRB235_mCO9kRBfaQDngr","Ugz1IrevUyK8IQwmNbl4AaABAg","j5M6RzGN5JE"
"個些Tbb打手DLLM 你返去睇Tbb 啦！","Amy CHANA","https://yt3.ggpht.com/ytc/AMLnZu_oIJvKWYVhWCzp2EzhtQsdXP_IyPnOnCgzzFaJz70095vM_lil9aXxNrstKRix=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDV5xM45ftJRXKTjXVc6JTQ","UCDV5xM45ftJRXKTjXVc6JTQ","0","1","2023-01-03T23:04:52Z","2023-01-03T23:04:52Z","UgwhctLTLl0MsvJCWN54AaABAg.9kR9wS4xh8k9kRdHLjmivH","UgwhctLTLl0MsvJCWN54AaABAg","j5M6RzGN5JE"
"@Cherry Ho 但佢哋唔知這樣做更加令姜糖更團結，有糖留言要立即買多啲雪糕和牙膏😂😂","Woobee","https://yt3.ggpht.com/ytc/AMLnZu-H2PB1w64CIC7AKGuHaHgE7sdLUc2OdZXldwhFActmREMiLrn0HHUjxNGkBr7Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCq8034xrm4b7W_rEltJcy6g","UCq8034xrm4b7W_rEltJcy6g","0","8","2023-01-03T18:44:51Z","2023-01-03T18:44:51Z","UgwhctLTLl0MsvJCWN54AaABAg.9kR9wS4xh8k9kRAWvWTirZ","UgwhctLTLl0MsvJCWN54AaABAg","j5M6RzGN5JE"
"對手係十分之驚姜濤, 表演太有氣勢, I am Back......真係會驚到震, 自己個仔夠叻, 其實真係唔需要hate 人地個仔","Cherry Ho","https://yt3.ggpht.com/ytc/AMLnZu-QMU1_n7y8kmbdeAxLiIyhParJKzavGGOmjh1b6xTva4a6DHr4dyFyJ9au_WO4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCO17CiilF6QAl0ul1PjMHdA","UCO17CiilF6QAl0ul1PjMHdA","0","9","2023-01-03T18:42:04Z","2023-01-03T18:44:24Z","UgwhctLTLl0MsvJCWN54AaABAg.9kR9wS4xh8k9kRACXQG8TP","UgwhctLTLl0MsvJCWN54AaABAg","j5M6RzGN5JE"
"請不要代表我！","Mok Janet","https://yt3.ggpht.com/ytc/AMLnZu8oPG9rVfPFLYs0jIe2XvSYWGiAUhLGoWR8zw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCwkdlLwlVnhzkP4zeTJqaA","UCCwkdlLwlVnhzkP4zeTJqaA","0","1","2023-01-03T23:55:15Z","2023-01-03T23:55:15Z","UgwnWVIe4SCeyVpe5rx4AaABAg.9kR9i4c-4dJ9kRj2PUIANQ","UgwnWVIe4SCeyVpe5rx4AaABAg","j5M6RzGN5JE"
"你亞媽鬧你，即刻話佢唔善良！惡意！ 仲有句咩溫度留在... 🤣","euro","https://yt3.ggpht.com/U3ua1Bl-1Ldi-ZhQ78CSgkhs5iociYfmQJFOakcMlcofHJuJwG36YoHMKdd-3ILRvbLUFuRb=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClD8_FZbH2cvSjl6ZX0QkiA","UClD8_FZbH2cvSjl6ZX0QkiA","0","2","2023-01-03T20:02:49Z","2023-01-03T20:02:49Z","UgztMyICcUaG_Trt9rN4AaABAg.9kR9bJrLdno9kRJS1ocZq5","UgztMyICcUaG_Trt9rN4AaABAg","j5M6RzGN5JE"
